RegistrationID,ParticipantID,EventDetailsID,EventID,EventDateTimeStart,RegistrationStatus,RegistrationCheckInTime,RegistrationCreatedAt,RegistrationAttendanceFlag
1088,657,313,3,2025-10-21 10:00:00,attended,2025-10-21 10:19:00,2025-09-25 10:00:00,1
1089,657,191,1,2023-11-26 10:00:00,attended,2023-11-26 10:10:00,2023-10-30 10:00:00,1
1090,657,748,5,2021-12-16 10:00:00,attended,2021-12-16 10:29:00,2021-11-18 10:00:00,1
1091,658,182,8,2023-12-15 10:00:00,attended,2023-12-15 10:07:00,2023-12-09 10:00:00,1
1092,659,66,3,2022-09-27 10:00:00,attended,2022-09-27 10:23:00,2022-09-12 10:00:00,1
1093,659,749,2,2025-05-10 10:00:00,attended,2025-05-10 10:00:00,2025-05-07 10:00:00,1
1094,660,299,10,2024-06-15 10:00:00,attended,2024-06-15 10:01:00,2024-05-22 10:00:00,1
1095,661,750,5,2024-05-09 10:00:00,attended,2024-05-09 10:21:00,2024-04-17 10:00:00,1
1096,661,472,3,2025-08-19 10:00:00,attended,2025-08-19 10:27:00,2025-08-05 10:00:00,1
1097,661,190,10,2023-09-15 10:00:00,attended,2023-09-15 10:15:00,2023-08-29 10:00:00,1
1098,661,44,3,2024-10-22 10:00:00,attended,2024-10-22 10:12:00,2024-09-24 10:00:00,1
1099,662,751,3,2025-04-22 10:00:00,attended,2025-04-22 10:25:00,2025-04-19 10:00:00,1
1100,663,752,10,2022-05-15 10:00:00,attended,2022-05-15 10:08:00,2022-05-01 10:00:00,1
1101,664,509,1,2022-07-24 10:00:00,attended,2022-07-24 10:22:00,2022-06-25 10:00:00,1
1102,664,753,1,2023-09-03 10:00:00,attended,2023-09-03 10:03:00,2023-08-16 10:00:00,1
1103,664,48,2,2023-04-15 10:00:00,attended,2023-04-15 10:24:00,2023-03-23 10:00:00,1
1104,665,108,1,2024-03-10 10:00:00,attended,2024-03-10 10:20:00,2024-02-19 10:00:00,1
1105,666,60,2,2024-04-27 10:00:00,attended,2024-04-27 10:22:00,2024-04-09 10:00:00,1
1106,666,754,6,2024-11-27 10:00:00,attended,2024-11-27 10:14:00,2024-11-26 10:00:00,1
1107,667,755,5,2021-11-18 10:00:00,attended,2021-11-18 10:26:00,2021-11-02 10:00:00,1
1108,668,513,3,2025-05-27 10:00:00,attended,2025-05-27 10:01:00,2025-05-03 10:00:00,1
1109,669,756,10,2024-01-15 10:00:00,attended,2024-01-15 10:25:00,2024-01-05 10:00:00,1
1110,670,474,1,2021-12-26 10:00:00,attended,2021-12-26 10:26:00,2021-12-13 10:00:00,1
1111,671,133,1,2023-10-08 10:00:00,attended,2023-10-08 10:23:00,2023-09-11 10:00:00,1
1112,671,757,8,2024-11-01 10:00:00,attended,2024-11-01 10:01:00,2024-10-07 10:00:00,1
1113,671,681,3,2023-05-23 10:00:00,attended,2023-05-23 10:12:00,2023-05-11 10:00:00,1
1114,672,758,8,2022-08-05 10:00:00,attended,2022-08-05 10:29:00,2022-07-13 10:00:00,1
1115,673,759,3,2025-06-24 10:00:00,attended,2025-06-24 10:20:00,2025-06-07 10:00:00,1
1116,674,760,1,2024-02-11 10:00:00,attended,2024-02-11 10:14:00,2024-01-21 10:00:00,1
1117,675,690,5,2024-04-18 10:00:00,attended,2024-04-18 10:25:00,2024-04-04 10:00:00,1
1118,675,125,2,2025-04-19 10:00:00,attended,2025-04-19 10:03:00,2025-04-15 10:00:00,1
1119,676,761,5,2025-04-10 10:00:00,attended,2025-04-10 10:27:00,2025-04-05 10:00:00,1
1120,677,762,8,2023-02-17 10:00:00,attended,2023-02-17 10:24:00,2023-02-08 10:00:00,1
1121,678,763,7,2024-08-15 10:00:00,attended,2024-08-15 10:18:00,2024-07-19 10:00:00,1
1122,678,261,10,2022-06-15 10:00:00,attended,2022-06-15 10:25:00,2022-05-21 10:00:00,1
1123,678,36,1,2024-04-21 10:00:00,attended,2024-04-21 10:23:00,2024-04-17 10:00:00,1
1124,678,336,9,2025-06-15 10:00:00,attended,2025-06-15 10:11:00,2025-06-09 10:00:00,1
1125,678,285,3,2024-11-19 10:00:00,attended,2024-11-19 10:21:00,2024-11-05 10:00:00,1
1126,679,258,3,2024-01-02 10:00:00,attended,2024-01-02 10:04:00,2023-12-22 10:00:00,1
1127,679,6,3,2024-11-05 10:00:00,attended,2024-11-05 10:25:00,2024-10-28 10:00:00,1
1128,680,178,1,2024-03-17 10:00:00,attended,2024-03-17 10:06:00,2024-03-01 10:00:00,1
1129,681,400,1,2022-05-29 10:00:00,attended,2022-05-29 10:03:00,2022-05-20 10:00:00,1
1130,681,176,2,2024-03-02 10:00:00,attended,2024-03-02 10:20:00,2024-02-20 10:00:00,1
1131,682,216,1,2022-10-02 10:00:00,attended,2022-10-02 10:02:00,2022-09-09 10:00:00,1
1132,683,764,3,2025-06-10 10:00:00,attended,2025-06-10 10:28:00,2025-05-26 10:00:00,1
1133,684,572,6,2025-03-26 10:00:00,attended,2025-03-26 10:15:00,2025-03-03 10:00:00,1
1134,684,765,6,2024-07-03 10:00:00,attended,2024-07-03 10:07:00,2024-06-08 10:00:00,1
1135,685,766,2,2021-11-20 10:00:00,cancelled,,2021-10-26 10:00:00,0
1136,686,190,10,2023-09-15 10:00:00,attended,2023-09-15 10:09:00,2023-09-04 10:00:00,1
1137,686,724,3,2022-12-20 10:00:00,attended,2022-12-20 10:14:00,2022-11-27 10:00:00,1
1138,686,767,3,2024-07-02 10:00:00,attended,2024-07-02 10:25:00,2024-06-21 10:00:00,1
1139,687,566,3,2022-09-06 10:00:00,attended,2022-09-06 10:22:00,2022-08-22 10:00:00,1
1140,688,768,8,2024-12-06 10:00:00,attended,2024-12-06 10:18:00,2024-11-27 10:00:00,1
1141,688,769,1,2021-11-07 10:00:00,attended,2021-11-07 10:19:00,2021-10-29 10:00:00,1
1142,688,770,1,2024-02-25 10:00:00,attended,2024-02-25 10:24:00,2024-02-23 10:00:00,1
1143,689,637,1,2025-02-02 10:00:00,attended,2025-02-02 10:04:00,2025-01-28 10:00:00,1
1144,690,771,10,2024-02-15 10:00:00,attended,2024-02-15 10:09:00,2024-01-29 10:00:00,1
1145,690,499,3,2021-12-07 10:00:00,attended,2021-12-07 10:07:00,2021-12-06 10:00:00,1
1146,691,772,6,2025-05-14 10:00:00,cancelled,,2025-04-15 10:00:00,0
1147,692,83,6,2025-04-23 10:00:00,attended,2025-04-23 10:11:00,2025-04-04 10:00:00,1
1148,693,682,10,2023-05-15 10:00:00,attended,2023-05-15 10:09:00,2023-04-22 10:00:00,1
1149,694,352,3,2022-04-19 10:00:00,attended,2022-04-19 10:22:00,2022-04-09 10:00:00,1
1150,695,773,1,2022-12-25 10:00:00,attended,2022-12-25 10:18:00,2022-12-19 10:00:00,1
1151,696,774,3,2022-04-26 10:00:00,cancelled,,2022-04-05 10:00:00,0
1152,696,365,1,2023-03-19 10:00:00,cancelled,,2023-03-03 10:00:00,0
1153,697,735,1,2024-05-19 10:00:00,attended,2024-05-19 10:09:00,2024-04-27 10:00:00,1
1154,697,327,11,2023-06-15 10:00:00,attended,2023-06-15 10:23:00,2023-06-10 10:00:00,1
1155,697,289,2,2023-09-16 10:00:00,attended,2023-09-16 10:22:00,2023-08-21 10:00:00,1
1156,697,376,8,2025-08-29 10:00:00,attended,2025-08-29 10:04:00,2025-08-24 10:00:00,1
1157,697,250,2,2023-12-30 10:00:00,attended,2023-12-30 10:09:00,2023-12-10 10:00:00,1
1158,698,383,11,2022-06-15 10:00:00,cancelled,,2022-05-18 10:00:00,0
1159,698,775,3,2023-08-22 10:00:00,no-show,,2023-08-13 10:00:00,0
1160,698,776,2,2023-04-01 10:00:00,attended,2023-04-01 10:27:00,2023-03-31 10:00:00,1
1161,699,122,5,2024-02-08 10:00:00,attended,2024-02-08 10:18:00,2024-02-01 10:00:00,1
1162,699,777,1,2025-01-19 10:00:00,attended,2025-01-19 10:04:00,2025-01-09 10:00:00,1
1163,700,778,6,2024-11-06 10:00:00,attended,2024-11-06 10:00:00,2024-10-18 10:00:00,1
1164,701,761,5,2025-04-10 10:00:00,attended,2025-04-10 10:11:00,2025-04-01 10:00:00,1
1165,701,779,1,2023-11-19 10:00:00,attended,2023-11-19 10:16:00,2023-10-26 10:00:00,1
1166,702,780,1,2025-07-06 10:00:00,attended,2025-07-06 10:27:00,2025-06-12 10:00:00,1
1167,703,781,1,2022-04-17 10:00:00,attended,2022-04-17 10:12:00,2022-03-31 10:00:00,1
1168,704,236,3,2024-06-04 10:00:00,attended,2024-06-04 10:19:00,2024-05-19 10:00:00,1
1169,704,196,2,2022-05-21 10:00:00,no-show,,2022-04-22 10:00:00,0
1170,705,379,3,2023-12-05 10:00:00,attended,2023-12-05 10:20:00,2023-11-23 10:00:00,1
1171,706,150,3,2025-10-28 10:00:00,attended,2025-10-28 10:18:00,2025-10-23 10:00:00,1
1172,707,139,1,2023-10-15 10:00:00,attended,2023-10-15 10:16:00,2023-09-17 10:00:00,1
1173,708,163,5,2025-08-21 10:00:00,attended,2025-08-21 10:16:00,2025-08-10 10:00:00,1
1174,708,501,3,2023-04-11 10:00:00,attended,2023-04-11 10:12:00,2023-03-30 10:00:00,1
1175,708,320,1,2025-04-27 10:00:00,attended,2025-04-27 10:29:00,2025-03-30 10:00:00,1
1176,708,303,5,2025-09-11 10:00:00,no-show,,2025-08-26 10:00:00,0
1177,709,782,8,2022-09-09 10:00:00,attended,2022-09-09 10:16:00,2022-08-12 10:00:00,1
1178,710,783,3,2023-05-30 10:00:00,no-show,,2023-05-14 10:00:00,0
1179,710,448,1,2025-05-18 10:00:00,attended,2025-05-18 10:28:00,2025-05-02 10:00:00,1
1180,711,784,2,2025-05-17 10:00:00,attended,2025-05-17 10:00:00,2025-05-04 10:00:00,1
1181,712,169,2,2025-05-31 10:00:00,attended,2025-05-31 10:02:00,2025-05-09 10:00:00,1
1182,712,785,8,2024-06-21 10:00:00,attended,2024-06-21 10:07:00,2024-06-10 10:00:00,1
1183,712,776,2,2023-04-01 10:00:00,attended,2023-04-01 10:06:00,2023-03-22 10:00:00,1
1184,712,523,3,2022-09-13 10:00:00,attended,2022-09-13 10:04:00,2022-09-05 10:00:00,1
1185,713,695,3,2025-08-26 10:00:00,attended,2025-08-26 10:19:00,2025-08-17 10:00:00,1
1186,714,786,6,2022-11-09 10:00:00,attended,2022-11-09 10:23:00,2022-10-15 10:00:00,1
1187,714,787,2,2023-12-16 10:00:00,attended,2023-12-16 10:03:00,2023-11-20 10:00:00,1
1188,714,788,1,2023-09-10 10:00:00,attended,2023-09-10 10:06:00,2023-08-20 10:00:00,1
1189,715,350,3,2024-02-27 10:00:00,attended,2024-02-27 10:15:00,2024-02-15 10:00:00,1
1190,716,383,11,2022-06-15 10:00:00,attended,2022-06-15 10:18:00,2022-05-31 10:00:00,1
1191,717,789,8,2025-03-21 10:00:00,attended,2025-03-21 10:29:00,2025-02-28 10:00:00,1
1192,718,790,8,2022-01-28 10:00:00,attended,2022-01-28 10:26:00,2022-01-27 10:00:00,1
1193,719,791,1,2022-05-15 10:00:00,attended,2022-05-15 10:27:00,2022-04-21 10:00:00,1
1194,720,792,1,2023-02-12 10:00:00,attended,2023-02-12 10:25:00,2023-01-16 10:00:00,1
1195,721,793,8,2023-01-13 10:00:00,attended,2023-01-13 10:16:00,2022-12-18 10:00:00,1
1196,722,753,1,2023-09-03 10:00:00,attended,2023-09-03 10:07:00,2023-08-05 10:00:00,1
1197,722,794,3,2024-05-07 10:00:00,attended,2024-05-07 10:06:00,2024-04-13 10:00:00,1
1198,722,795,8,2024-08-23 10:00:00,attended,2024-08-23 10:21:00,2024-08-11 10:00:00,1
1199,723,119,3,2023-02-28 10:00:00,attended,2023-02-28 10:12:00,2023-02-26 10:00:00,1
1200,724,796,2,2022-11-19 10:00:00,attended,2022-11-19 10:03:00,2022-10-29 10:00:00,1
1201,725,397,2,2025-10-25 10:00:00,attended,2025-10-25 10:16:00,2025-10-14 10:00:00,1
1202,725,797,2,2025-08-09 10:00:00,attended,2025-08-09 10:08:00,2025-08-06 10:00:00,1
1203,726,798,2,2023-08-05 10:00:00,attended,2023-08-05 10:17:00,2023-07-18 10:00:00,1
1204,727,577,8,2023-10-13 10:00:00,attended,2023-10-13 10:23:00,2023-09-15 10:00:00,1
1205,728,403,3,2024-05-28 10:00:00,attended,2024-05-28 10:27:00,2024-05-10 10:00:00,1
1206,729,163,5,2025-08-21 10:00:00,attended,2025-08-21 10:25:00,2025-08-18 10:00:00,1
1207,730,402,5,2023-08-10 10:00:00,cancelled,,2023-08-08 10:00:00,0
1208,731,626,4,2022-10-15 10:00:00,attended,2022-10-15 10:16:00,2022-09-26 10:00:00,1
1209,731,377,6,2024-10-02 10:00:00,attended,2024-10-02 10:07:00,2024-09-24 10:00:00,1
1210,732,452,1,2024-11-24 10:00:00,attended,2024-11-24 10:25:00,2024-11-15 10:00:00,1
1211,733,365,1,2023-03-19 10:00:00,attended,2023-03-19 10:05:00,2023-02-23 10:00:00,1
1212,733,219,10,2022-12-15 10:00:00,attended,2022-12-15 10:29:00,2022-11-22 10:00:00,1
1213,733,50,1,2023-05-07 10:00:00,attended,2023-05-07 10:27:00,2023-04-16 10:00:00,1
1214,733,799,1,2022-11-27 10:00:00,attended,2022-11-27 10:07:00,2022-11-19 10:00:00,1
1215,733,276,3,2022-11-29 10:00:00,attended,2022-11-29 10:22:00,2022-11-06 10:00:00,1
1216,734,800,5,2024-11-14 10:00:00,attended,2024-11-14 10:05:00,2024-10-30 10:00:00,1
1217,735,801,2,2022-05-07 10:00:00,attended,2022-05-07 10:19:00,2022-05-05 10:00:00,1
1218,736,432,1,2023-02-26 10:00:00,attended,2023-02-26 10:17:00,2023-02-17 10:00:00,1
1219,737,186,1,2022-06-19 10:00:00,no-show,,2022-06-10 10:00:00,0
1220,738,802,5,2023-11-30 10:00:00,attended,2023-11-30 10:06:00,2023-11-06 10:00:00,1
1221,739,803,2,2022-10-08 10:00:00,attended,2022-10-08 10:26:00,2022-09-14 10:00:00,1
1222,740,804,2,2023-11-04 10:00:00,no-show,,2023-11-01 10:00:00,0
1223,741,408,10,2022-08-15 10:00:00,attended,2022-08-15 10:09:00,2022-07-29 10:00:00,1
1224,742,285,3,2024-11-19 10:00:00,attended,2024-11-19 10:06:00,2024-11-17 10:00:00,1
1225,742,162,1,2024-10-20 10:00:00,attended,2024-10-20 10:07:00,2024-10-12 10:00:00,1
1226,742,264,5,2023-06-15 10:00:00,attended,2023-06-15 10:24:00,2023-05-27 10:00:00,1
1227,742,682,10,2023-05-15 10:00:00,attended,2023-05-15 10:15:00,2023-04-26 10:00:00,1
1228,742,218,1,2023-06-25 10:00:00,attended,2023-06-25 10:03:00,2023-06-10 10:00:00,1
1229,742,805,3,2024-12-17 10:00:00,no-show,,2024-11-29 10:00:00,0
1230,743,806,6,2023-10-25 10:00:00,attended,2023-10-25 10:25:00,2023-10-14 10:00:00,1
1231,744,807,3,2025-06-03 10:00:00,no-show,,2025-05-13 10:00:00,0
1232,745,808,1,2022-06-05 10:00:00,cancelled,,2022-05-29 10:00:00,0
1233,746,612,6,2024-10-30 10:00:00,attended,2024-10-30 10:14:00,2024-10-26 10:00:00,1
1234,747,809,5,2023-07-20 10:00:00,attended,2023-07-20 10:15:00,2023-07-17 10:00:00,1
1235,748,523,3,2022-09-13 10:00:00,attended,2022-09-13 10:03:00,2022-09-06 10:00:00,1
1236,748,705,3,2023-09-19 10:00:00,attended,2023-09-19 10:18:00,2023-09-01 10:00:00,1
1237,748,388,3,2022-01-18 10:00:00,attended,2022-01-18 10:19:00,2022-01-11 10:00:00,1
1238,748,810,5,2025-02-27 10:00:00,attended,2025-02-27 10:09:00,2025-02-11 10:00:00,1
1239,748,811,5,2022-02-17 10:00:00,attended,2022-02-17 10:00:00,2022-01-29 10:00:00,1
1240,748,812,1,2024-03-31 10:00:00,attended,2024-03-31 10:13:00,2024-03-12 10:00:00,1
1241,749,813,2,2025-04-05 10:00:00,attended,2025-04-05 10:28:00,2025-03-08 10:00:00,1
1242,750,527,8,2025-07-18 10:00:00,attended,2025-07-18 10:23:00,2025-07-14 10:00:00,1
1243,751,235,1,2022-01-16 10:00:00,attended,2022-01-16 10:14:00,2021-12-18 10:00:00,1
1244,752,392,1,2022-03-13 10:00:00,attended,2022-03-13 10:20:00,2022-02-16 10:00:00,1
1245,753,636,1,2023-06-04 10:00:00,attended,2023-06-04 10:18:00,2023-05-28 10:00:00,1
1246,754,814,8,2022-10-21 10:00:00,attended,2022-10-21 10:20:00,2022-09-25 10:00:00,1
1247,755,272,1,2023-01-22 10:00:00,attended,2023-01-22 10:24:00,2023-01-02 10:00:00,1
1248,755,815,10,2023-11-15 10:00:00,attended,2023-11-15 10:00:00,2023-10-31 10:00:00,1
1249,756,816,3,2024-04-09 10:00:00,attended,2024-04-09 10:24:00,2024-03-31 10:00:00,1
1250,756,54,7,2022-12-15 10:00:00,cancelled,,2022-12-01 10:00:00,0
1251,757,721,3,2024-11-12 10:00:00,attended,2024-11-12 10:20:00,2024-10-27 10:00:00,1
1252,758,800,5,2024-11-14 10:00:00,attended,2024-11-14 10:10:00,2024-11-08 10:00:00,1
1253,759,272,1,2023-01-22 10:00:00,attended,2023-01-22 10:15:00,2023-01-05 10:00:00,1
1254,760,817,3,2022-08-23 10:00:00,attended,2022-08-23 10:09:00,2022-08-06 10:00:00,1
1255,761,818,3,2025-10-07 10:00:00,cancelled,,2025-09-16 10:00:00,0
1256,762,760,1,2024-02-11 10:00:00,attended,2024-02-11 10:27:00,2024-02-02 10:00:00,1
1257,763,542,1,2022-11-20 10:00:00,attended,2022-11-20 10:07:00,2022-11-02 10:00:00,1
1258,763,411,3,2022-12-06 10:00:00,attended,2022-12-06 10:08:00,2022-11-25 10:00:00,1
1259,763,819,1,2024-08-25 10:00:00,cancelled,,2024-08-03 10:00:00,0
1260,763,514,8,2023-06-16 10:00:00,attended,2023-06-16 10:14:00,2023-05-26 10:00:00,1
1261,764,820,1,2024-02-04 10:00:00,attended,2024-02-04 10:24:00,2024-01-31 10:00:00,1
1262,765,577,8,2023-10-13 10:00:00,attended,2023-10-13 10:15:00,2023-10-07 10:00:00,1
1263,766,344,3,2024-08-27 10:00:00,attended,2024-08-27 10:10:00,2024-08-26 10:00:00,1
1264,767,260,3,2021-11-09 10:00:00,attended,2021-11-09 10:16:00,2021-10-11 10:00:00,1
1265,768,515,5,2025-05-29 10:00:00,attended,2025-05-29 10:15:00,2025-05-13 10:00:00,1
1266,769,821,1,2023-03-26 10:00:00,attended,2023-03-26 10:05:00,2023-03-20 10:00:00,1
1267,770,29,3,2023-09-12 10:00:00,attended,2023-09-12 10:24:00,2023-09-09 10:00:00,1
1268,770,822,8,2024-07-05 10:00:00,attended,2024-07-05 10:21:00,2024-06-21 10:00:00,1
1269,771,823,1,2023-12-03 10:00:00,attended,2023-12-03 10:03:00,2023-11-23 10:00:00,1
1270,772,711,2,2025-11-01 10:00:00,attended,2025-11-01 10:14:00,2025-10-04 10:00:00,1
1271,772,824,6,2025-10-01 10:00:00,attended,2025-10-01 10:20:00,2025-09-20 10:00:00,1
1272,773,304,8,2025-03-28 10:00:00,attended,2025-03-28 10:17:00,2025-03-06 10:00:00,1
1273,773,825,7,2025-08-15 10:00:00,attended,2025-08-15 10:05:00,2025-07-19 10:00:00,1
1274,773,195,8,2023-04-28 10:00:00,attended,2023-04-28 10:24:00,2023-04-21 10:00:00,1
1275,773,826,7,2025-05-15 10:00:00,attended,2025-05-15 10:24:00,2025-05-11 10:00:00,1
1276,774,827,2,2022-01-08 10:00:00,attended,2022-01-08 10:06:00,2021-12-31 10:00:00,1
1277,774,596,8,2025-11-07 10:00:00,attended,2025-11-07 10:16:00,2025-10-28 10:00:00,1
1278,775,98,5,2025-06-12 10:00:00,attended,2025-06-12 10:10:00,2025-06-02 10:00:00,1
1279,775,601,2,2025-01-11 10:00:00,attended,2025-01-11 10:16:00,2024-12-17 10:00:00,1
1280,776,828,1,2024-09-08 10:00:00,attended,2024-09-08 10:03:00,2024-08-23 10:00:00,1
1281,777,170,1,2023-02-05 10:00:00,attended,2023-02-05 10:09:00,2023-01-14 10:00:00,1
1282,778,133,1,2023-10-08 10:00:00,attended,2023-10-08 10:06:00,2023-09-18 10:00:00,1
1283,779,829,5,2022-03-03 10:00:00,attended,2022-03-03 10:21:00,2022-02-12 10:00:00,1
1284,779,830,2,2024-05-04 10:00:00,cancelled,,2024-04-29 10:00:00,0
1285,779,831,7,2022-05-15 10:00:00,attended,2022-05-15 10:06:00,2022-05-09 10:00:00,1
1286,780,597,3,2022-10-25 10:00:00,attended,2022-10-25 10:12:00,2022-09-30 10:00:00,1
1287,781,548,3,2024-01-30 10:00:00,attended,2024-01-30 10:05:00,2024-01-04 10:00:00,1
1288,782,44,3,2024-10-22 10:00:00,attended,2024-10-22 10:05:00,2024-09-24 10:00:00,1
1289,782,575,3,2023-11-28 10:00:00,attended,2023-11-28 10:21:00,2023-11-08 10:00:00,1
1290,782,832,3,2022-07-26 10:00:00,attended,2022-07-26 10:10:00,2022-07-20 10:00:00,1
1291,782,833,1,2023-04-23 10:00:00,attended,2023-04-23 10:15:00,2023-04-06 10:00:00,1
1292,782,834,10,2024-03-15 10:00:00,attended,2024-03-15 10:19:00,2024-02-23 10:00:00,1
1293,783,255,8,2023-12-01 10:00:00,attended,2023-12-01 10:13:00,2023-11-05 10:00:00,1
1294,783,835,6,2025-06-11 10:00:00,attended,2025-06-11 10:23:00,2025-05-17 10:00:00,1
1295,783,836,4,2023-03-15 10:00:00,attended,2023-03-15 10:07:00,2023-03-06 10:00:00,1
1296,784,68,3,2024-10-15 10:00:00,attended,2024-10-15 10:15:00,2024-10-06 10:00:00,1
1297,785,688,3,2024-04-16 10:00:00,attended,2024-04-16 10:26:00,2024-03-19 10:00:00,1
1298,786,837,6,2025-05-07 10:00:00,attended,2025-05-07 10:11:00,2025-04-27 10:00:00,1
1299,787,504,3,2024-09-10 10:00:00,attended,2024-09-10 10:09:00,2024-09-05 10:00:00,1
1300,788,838,5,2024-07-11 10:00:00,attended,2024-07-11 10:23:00,2024-06-30 10:00:00,1
1301,789,751,3,2025-04-22 10:00:00,attended,2025-04-22 10:26:00,2025-04-10 10:00:00,1
1302,790,260,3,2021-11-09 10:00:00,attended,2021-11-09 10:10:00,2021-10-16 10:00:00,1
1303,791,839,3,2024-07-30 10:00:00,cancelled,,2024-07-15 10:00:00,0
1304,792,840,5,2023-02-23 10:00:00,attended,2023-02-23 10:18:00,2023-02-09 10:00:00,1
1305,792,591,5,2025-04-03 10:00:00,attended,2025-04-03 10:24:00,2025-03-21 10:00:00,1
1306,792,318,5,2023-05-11 10:00:00,attended,2023-05-11 10:00:00,2023-04-27 10:00:00,1
1307,793,678,3,2023-07-25 10:00:00,attended,2023-07-25 10:12:00,2023-06-30 10:00:00,1
1308,794,45,3,2023-10-10 10:00:00,attended,2023-10-10 10:13:00,2023-10-08 10:00:00,1
1309,795,841,4,2025-01-15 10:00:00,attended,2025-01-15 10:20:00,2025-01-03 10:00:00,1
1310,796,773,1,2022-12-25 10:00:00,attended,2022-12-25 10:04:00,2022-11-29 10:00:00,1
1311,797,717,1,2023-01-08 10:00:00,attended,2023-01-08 10:24:00,2022-12-24 10:00:00,1
1312,798,172,1,2023-01-01 10:00:00,no-show,,2022-12-23 10:00:00,0
1313,798,842,1,2022-10-16 10:00:00,attended,2022-10-16 10:22:00,2022-09-19 10:00:00,1
1314,798,843,5,2025-02-20 10:00:00,attended,2025-02-20 10:06:00,2025-02-13 10:00:00,1
1315,799,256,1,2025-04-13 10:00:00,attended,2025-04-13 10:22:00,2025-03-22 10:00:00,1
1316,800,573,4,2023-06-15 10:00:00,attended,2023-06-15 10:09:00,2023-06-06 10:00:00,1
1317,801,448,1,2025-05-18 10:00:00,attended,2025-05-18 10:11:00,2025-04-21 10:00:00,1
1318,801,844,1,2024-09-22 10:00:00,attended,2024-09-22 10:10:00,2024-09-21 10:00:00,1
1319,801,156,1,2025-03-16 10:00:00,attended,2025-03-16 10:25:00,2025-03-02 10:00:00,1
1320,802,845,2,2022-02-26 10:00:00,attended,2022-02-26 10:10:00,2022-02-13 10:00:00,1
1321,802,846,8,2024-08-30 10:00:00,attended,2024-08-30 10:17:00,2024-08-12 10:00:00,1
1322,803,847,3,2023-10-03 10:00:00,attended,2023-10-03 10:06:00,2023-09-09 10:00:00,1
1323,803,228,6,2025-07-16 10:00:00,attended,2025-07-16 10:06:00,2025-06-20 10:00:00,1
1324,804,88,6,2024-04-10 10:00:00,attended,2024-04-10 10:16:00,2024-03-21 10:00:00,1
1325,805,150,3,2025-10-28 10:00:00,attended,2025-10-28 10:27:00,2025-10-13 10:00:00,1
1326,805,848,5,2024-05-02 10:00:00,attended,2024-05-02 10:03:00,2024-04-23 10:00:00,1
1327,805,849,3,2022-08-09 10:00:00,attended,2022-08-09 10:07:00,2022-08-06 10:00:00,1
1328,806,281,1,2024-01-21 10:00:00,attended,2024-01-21 10:10:00,2024-01-15 10:00:00,1
1329,807,316,1,2024-11-03 10:00:00,attended,2024-11-03 10:15:00,2024-10-10 10:00:00,1
1330,808,850,2,2024-07-06 10:00:00,attended,2024-07-06 10:18:00,2024-06-12 10:00:00,1
1331,809,150,3,2025-10-28 10:00:00,attended,2025-10-28 10:01:00,2025-10-12 10:00:00,1
1332,809,851,7,2022-10-15 10:00:00,attended,2022-10-15 10:21:00,2022-09-20 10:00:00,1
1333,810,852,1,2025-02-23 10:00:00,attended,2025-02-23 10:22:00,2025-02-10 10:00:00,1
1334,811,729,6,2025-02-12 10:00:00,attended,2025-02-12 10:15:00,2025-01-20 10:00:00,1
1335,812,853,10,2022-10-15 10:00:00,attended,2022-10-15 10:08:00,2022-10-07 10:00:00,1
1336,813,854,5,2022-02-03 10:00:00,attended,2022-02-03 10:18:00,2022-01-14 10:00:00,1
1337,814,855,5,2024-10-17 10:00:00,attended,2024-10-17 10:01:00,2024-10-04 10:00:00,1
1338,814,856,6,2024-04-24 10:00:00,attended,2024-04-24 10:01:00,2024-04-20 10:00:00,1
1339,814,157,8,2022-01-14 10:00:00,attended,2022-01-14 10:10:00,2021-12-24 10:00:00,1
1340,814,148,8,2022-03-25 10:00:00,attended,2022-03-25 10:17:00,2022-03-16 10:00:00,1
1341,814,705,3,2023-09-19 10:00:00,attended,2023-09-19 10:14:00,2023-09-07 10:00:00,1
1342,815,270,5,2024-06-06 10:00:00,attended,2024-06-06 10:03:00,2024-05-27 10:00:00,1
1343,816,239,6,2024-01-31 10:00:00,no-show,,2024-01-15 10:00:00,0
1344,817,709,1,2024-11-17 10:00:00,attended,2024-11-17 10:23:00,2024-10-19 10:00:00,1
1345,818,393,8,2022-08-12 10:00:00,attended,2022-08-12 10:10:00,2022-08-09 10:00:00,1
1346,819,857,5,2022-09-01 10:00:00,attended,2022-09-01 10:23:00,2022-08-07 10:00:00,1
1347,820,858,2,2023-04-08 10:00:00,attended,2023-04-08 10:26:00,2023-03-25 10:00:00,1
1348,821,859,5,2023-03-23 10:00:00,attended,2023-03-23 10:27:00,2023-03-18 10:00:00,1
1349,822,860,6,2023-08-09 10:00:00,attended,2023-08-09 10:18:00,2023-08-04 10:00:00,1
1350,823,593,7,2024-09-15 10:00:00,attended,2024-09-15 10:18:00,2024-09-05 10:00:00,1
1351,823,861,5,2022-03-17 10:00:00,attended,2022-03-17 10:17:00,2022-03-10 10:00:00,1
1352,823,156,1,2025-03-16 10:00:00,attended,2025-03-16 10:14:00,2025-03-13 10:00:00,1
1353,824,579,7,2022-01-15 10:00:00,cancelled,,2022-01-07 10:00:00,0
1354,825,707,8,2024-12-20 10:00:00,attended,2024-12-20 10:17:00,2024-12-01 10:00:00,1
